,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,fk,pk,pkatt,season,team,wwages,awages,age
2922,2020-07-16,19:30,Serie A,Matchweek 33,Thu,Away,L,0.0,3.0,Torino,1.0,1.0,57.0,,Davide Biraschi,3-4-1-2,Gianluca Rocchi,Match Report,,14.0,5.0,18.3,0.0,0,0,2020,Genoa,919423,47810000,26.8
2923,2020-07-19,19:30,Serie A,Matchweek 34,Sun,Home,W,2.0,1.0,Lecce,0.4,1.8,47.0,,Domenico Criscito,4-4-2,Daniele Doveri,Match Report,,10.0,3.0,20.6,1.0,0,0,2020,Genoa,919423,47810000,26.8
2924,2020-07-22,21:45,Serie A,Matchweek 35,Wed,Away,W,2.0,1.0,Sampdoria,1.1,1.1,48.0,,Domenico Criscito,4-4-2,Marco Guida,Match Report,,7.0,4.0,23.1,0.0,1,1,2020,Genoa,919423,47810000,26.8
2925,2020-07-25,19:30,Serie A,Matchweek 36,Sat,Home,L,0.0,3.0,Inter,0.5,2.1,44.0,,Domenico Criscito,3-5-2,Davide Massa,Match Report,,9.0,2.0,19.0,1.0,0,0,2020,Genoa,919423,47810000,26.8
2926,2020-07-29,19:30,Serie A,Matchweek 37,Wed,Away,L,0.0,5.0,Sassuolo,1.1,2.6,46.0,,Davide Biraschi,4-4-2,Fabio Maresca,Match Report,,12.0,2.0,17.2,0.0,0,0,2020,Genoa,919423,47810000,26.8
2927,2020-08-02,20:45,Serie A,Matchweek 38,Sun,Home,W,3.0,0.0,Hellas Verona,0.8,1.1,34.0,,Domenico Criscito,3-5-2,Massimiliano Irrati,Match Report,,4.0,4.0,13.8,0.0,0,0,2020,Genoa,919423,47810000,26.8
2928,2019-08-26,20:45,Serie A,Matchweek 1,Mon,Away,L,0.0,4.0,Inter,0.6,1.7,41.0,64188.0,Fabio Lucioni,4-2-3-1,Federico La Penna,Match Report,,17.0,1.0,23.7,0.0,0,0,2020,Lecce,621538,32320000,28.7
2929,2019-09-01,20:45,Serie A,Matchweek 2,Sun,Home,L,0.0,1.0,Hellas Verona,0.9,1.4,48.0,24418.0,Marco Mancosu,4-3-1-2,Juan Sacchi,Match Report,,15.0,3.0,18.5,0.0,0,0,2020,Lecce,621538,32320000,28.7
2930,2019-09-16,20:45,Serie A,Matchweek 3,Mon,Away,W,2.0,1.0,Torino,1.1,2.0,40.0,21620.0,Fabio Lucioni,4-3-2-1,Antonio Giua,Match Report,,19.0,5.0,18.5,0.0,0,0,2020,Lecce,621538,32320000,28.7
2931,2019-09-22,15:00,Serie A,Matchweek 4,Sun,Home,L,1.0,4.0,Napoli,1.5,2.9,38.0,21644.0,Marco Mancosu,4-3-3,Marco Piccinini,Match Report,,9.0,2.0,18.4,0.0,1,1,2020,Lecce,621538,32320000,28.7
2932,2019-09-25,21:00,Serie A,Matchweek 5,Wed,Away,W,3.0,1.0,SPAL,2.2,1.0,42.0,13292.0,Marco Mancosu,4-3-3,Gianluca Rocchi,Match Report,,6.0,1.0,24.8,0.0,2,2,2020,Lecce,621538,32320000,28.7
2933,2019-09-29,15:00,Serie A,Matchweek 6,Sun,Home,L,0.0,1.0,Roma,0.7,2.1,41.0,26044.0,Marco Mancosu,4-3-1-2,Rosario Abisso,Match Report,,13.0,6.0,18.7,0.0,0,0,2020,Lecce,621538,32320000,28.7
2934,2019-10-06,15:00,Serie A,Matchweek 7,Sun,Away,L,1.0,3.0,Atalanta,1.3,3.4,43.0,20771.0,Marco Mancosu,4-3-1-2,Marco Di Bello,Match Report,,7.0,2.0,16.1,0.0,0,0,2020,Lecce,621538,32320000,28.7
2935,2019-10-20,20:45,Serie A,Matchweek 8,Sun,Away,D,2.0,2.0,Milan,1.4,1.8,36.0,48703.0,Marco Mancosu,4-3-1-2,Fabrizio Pasqua,Match Report,,12.0,5.0,21.5,1.0,0,1,2020,Lecce,621538,32320000,28.7
2936,2019-10-26,15:00,Serie A,Matchweek 9,Sat,Home,D,1.0,1.0,Juventus,1.1,3.6,30.0,26591.0,Marco Mancosu,4-3-1-2,Paolo Valeri,Match Report,,9.0,4.0,22.1,0.0,1,1,2020,Lecce,621538,32320000,28.7
2937,2019-10-30,21:00,Serie A,Matchweek 10,Wed,Away,D,1.0,1.0,Sampdoria,1.0,1.6,49.0,18685.0,Fabio Lucioni,4-3-1-2,Davide Massa,Match Report,,12.0,4.0,19.0,0.0,0,0,2020,Lecce,621538,32320000,28.7
2938,2019-11-03,15:00,Serie A,Matchweek 11,Sun,Home,D,2.0,2.0,Sassuolo,0.4,2.2,39.0,22087.0,Marco Mancosu,4-3-1-2,Riccardo Ros,Match Report,,9.0,4.0,21.8,1.0,0,0,2020,Lecce,621538,32320000,28.7
2939,2019-11-10,15:00,Serie A,Matchweek 12,Sun,Away,L,2.0,4.0,Lazio,2.5,3.8,44.0,35000.0,Marco Mancosu,4-3-1-2,Gianluca Manganiello,Match Report,,18.0,9.0,20.9,1.0,0,1,2020,Lecce,621538,32320000,28.7
2940,2019-11-25,15:00,Serie A,Matchweek 13,Mon,Home,D,2.0,2.0,Cagliari,3.4,1.0,57.0,21435.0,Fabio Lucioni,4-3-1-2,Maurizio Mariani,Match Report,,27.0,6.0,17.9,1.0,1,1,2020,Lecce,621538,32320000,28.7
2941,2019-11-30,20:45,Serie A,Matchweek 14,Sat,Away,W,1.0,0.0,Fiorentina,1.1,1.5,37.0,33912.0,Fabio Lucioni,4-3-1-2,Marco Piccinini,Match Report,,6.0,5.0,19.8,0.0,0,0,2020,Lecce,621538,32320000,28.7
2942,2019-12-08,12:30,Serie A,Matchweek 15,Sun,Home,D,2.0,2.0,Genoa,1.1,2.2,52.0,21740.0,Fabio Lucioni,4-3-1-2,Gianluca Rocchi,Match Report,,22.0,5.0,19.1,0.0,0,0,2020,Lecce,621538,32320000,28.7
2943,2019-12-14,15:00,Serie A,Matchweek 16,Sat,Away,L,0.0,3.0,Brescia,1.3,3.6,61.0,13131.0,Andrea Tabanelli,4-3-1-2,Massimiliano Irrati,Match Report,,11.0,4.0,20.3,1.0,0,0,2020,Lecce,621538,32320000,28.7
2944,2019-12-22,15:00,Serie A,Matchweek 17,Sun,Home,L,2.0,3.0,Bologna,1.3,4.1,50.0,24178.0,Marco Mancosu,4-3-1-2,Rosario Abisso,Match Report,,12.0,4.0,18.6,0.0,0,0,2020,Lecce,621538,32320000,28.7
2945,2020-01-06,18:00,Serie A,Matchweek 18,Mon,Home,L,0.0,1.0,Udinese,0.7,0.7,47.0,21321.0,Marco Mancosu,4-3-1-2,Antonio Giua,Match Report,,15.0,4.0,19.0,0.0,0,0,2020,Lecce,621538,32320000,28.7
2946,2020-01-13,20:45,Serie A,Matchweek 19,Mon,Away,L,0.0,2.0,Parma,0.9,1.8,51.0,15258.0,Marco Mancosu,4-3-1-2,Michael Fabbri,Match Report,,19.0,4.0,21.2,1.0,0,0,2020,Lecce,621538,32320000,28.7
2947,2020-01-19,15:00,Serie A,Matchweek 20,Sun,Home,D,1.0,1.0,Inter,1.2,1.7,34.0,25966.0,Marco Mancosu,5-3-2,Piero Giacomelli,Match Report,,12.0,2.0,17.4,1.0,0,0,2020,Lecce,621538,32320000,28.7
2948,2020-01-26,15:00,Serie A,Matchweek 21,Sun,Away,L,0.0,3.0,Hellas Verona,0.6,2.6,39.0,15425.0,Marco Mancosu,5-3-2,Rosario Abisso,Match Report,,4.0,0.0,17.7,0.0,0,0,2020,Lecce,621538,32320000,28.7
2949,2020-02-02,18:00,Serie A,Matchweek 22,Sun,Home,W,4.0,0.0,Torino,2.1,0.9,49.0,21947.0,Fabio Lucioni,4-3-1-2,Gianluca Rocchi,Match Report,,17.0,9.0,21.6,1.0,1,1,2020,Lecce,621538,32320000,28.7
2950,2020-02-09,15:00,Serie A,Matchweek 23,Sun,Away,W,3.0,2.0,Napoli,1.7,3.5,40.0,40825.0,Fabio Lucioni,4-3-1-2,Antonio Giua,Match Report,,15.0,10.0,17.2,1.0,0,0,2020,Lecce,621538,32320000,28.7
2951,2020-02-15,15:00,Serie A,Matchweek 24,Sat,Home,W,2.0,1.0,SPAL,1.6,1.6,48.0,24129.0,Marco Mancosu,4-3-1-2,Marco Guida,Match Report,,11.0,3.0,21.1,1.0,1,1,2020,Lecce,621538,32320000,28.7
2952,2020-02-23,18:00,Serie A,Matchweek 25,Sun,Away,L,0.0,4.0,Roma,0.7,3.7,46.0,34293.0,Marco Mancosu,4-3-2-1,Piero Giacomelli,Match Report,,14.0,3.0,19.3,1.0,0,0,2020,Lecce,621538,32320000,28.7
2953,2020-03-01,15:00,Serie A,Matchweek 26,Sun,Home,L,2.0,7.0,Atalanta,0.4,4.6,35.0,21344.0,Marco Mancosu,4-3-2-1,Davide Massa,Match Report,,9.0,3.0,19.2,0.0,0,0,2020,Lecce,621538,32320000,28.7
2954,2020-06-22,19:30,Serie A,Matchweek 27,Mon,Home,L,1.0,4.0,Milan,1.3,2.3,39.0,,Marco Mancosu,4-3-1-2,Paolo Valeri,Match Report,,9.0,0.0,20.6,2.0,1,1,2020,Lecce,621538,32320000,28.7
2955,2020-06-26,21:45,Serie A,Matchweek 28,Fri,Away,L,0.0,4.0,Juventus,0.3,3.9,36.0,,Marco Mancosu,5-3-2,Marco Piccinini,Match Report,,9.0,3.0,23.2,0.0,0,0,2020,Lecce,621538,32320000,28.7
2956,2020-07-01,21:45,Serie A,Matchweek 29,Wed,Home,L,1.0,2.0,Sampdoria,1.7,2.0,59.0,,Marco Mancosu,5-3-2,Gianluca Rocchi,Match Report,,14.0,5.0,20.1,1.0,1,1,2020,Lecce,621538,32320000,28.7
2957,2020-07-04,19:30,Serie A,Matchweek 30,Sat,Away,L,2.0,4.0,Sassuolo,2.3,1.5,35.0,,Fabio Lucioni,4-3-1-2,Davide Massa,Match Report,,9.0,2.0,18.1,0.0,1,1,2020,Lecce,621538,32320000,28.7
2958,2020-07-07,19:30,Serie A,Matchweek 31,Tue,Home,W,2.0,1.0,Lazio,2.6,2.3,42.0,,Marco Mancosu,4-3-3,Fabio Maresca,Match Report,,14.0,3.0,23.3,1.0,0,1,2020,Lecce,621538,32320000,28.7
2959,2020-07-12,19:30,Serie A,Matchweek 32,Sun,Away,D,0.0,0.0,Cagliari,1.3,2.0,47.0,,Marco Mancosu,4-3-2-1,Daniele Orsato,Match Report,,21.0,8.0,20.2,3.0,0,0,2020,Lecce,621538,32320000,28.7
2960,2020-07-15,21:45,Serie A,Matchweek 33,Wed,Home,L,1.0,3.0,Fiorentina,0.6,2.2,49.0,,Marco Mancosu,4-3-2-1,Marco Guida,Match Report,,10.0,2.0,20.8,0.0,0,0,2020,Lecce,621538,32320000,28.7
2961,2020-07-19,19:30,Serie A,Matchweek 34,Sun,Away,L,1.0,2.0,Genoa,1.8,0.4,53.0,,Marco Mancosu,4-3-2-1,Daniele Doveri,Match Report,,16.0,1.0,17.8,0.0,0,1,2020,Lecce,621538,32320000,28.7
2962,2020-07-22,21:45,Serie A,Matchweek 35,Wed,Home,W,3.0,1.0,Brescia,2.7,1.0,55.0,,Marco Mancosu,4-1-4-1,Fabio Maresca,Match Report,,17.0,11.0,15.3,0.0,0,0,2020,Lecce,621538,32320000,28.7
2963,2020-07-26,17:15,Serie A,Matchweek 36,Sun,Away,L,2.0,3.0,Bologna,2.2,2.6,45.0,,Marco Mancosu,4-3-2-1,Giampaolo Calvarese,Match Report,,25.0,9.0,17.3,1.0,0,0,2020,Lecce,621538,32320000,28.7
2964,2020-07-29,19:30,Serie A,Matchweek 37,Wed,Away,W,2.0,1.0,Udinese,2.2,1.2,54.0,,Marco Mancosu,4-3-2-1,Daniele Orsato,Match Report,,13.0,6.0,23.6,0.0,1,1,2020,Lecce,621538,32320000,28.7
2965,2020-08-02,20:45,Serie A,Matchweek 38,Sun,Home,L,3.0,4.0,Parma,2.7,3.2,51.0,,Marco Mancosu,4-3-2-1,Maurizio Mariani,Match Report,,16.0,7.0,16.1,0.0,0,0,2020,Lecce,621538,32320000,28.7
2966,2019-08-25,20:45,Serie A,Matchweek 1,Sun,Away,W,1.0,0.0,Cagliari,1.3,1.2,43.0,16099.0,Dimitri Bisoli,4-3-1-2,Eugenio Abbattista,Match Report,,9.0,1.0,15.3,0.0,1,1,2020,Brescia,311346,16190000,25.6
2967,2019-08-31,18:00,Serie A,Matchweek 2,Sat,Away,L,0.0,1.0,Milan,0.7,1.5,38.0,56691.0,Ernesto Torregrossa,4-3-1-2,Rosario Abisso,Match Report,,6.0,1.0,17.8,1.0,0,0,2020,Brescia,311346,16190000,25.6
2968,2019-09-15,15:00,Serie A,Matchweek 3,Sun,Home,L,3.0,4.0,Bologna,1.3,3.0,34.0,15000.0,Dimitri Bisoli,4-3-1-2,Gianluca Rocchi,Match Report,,9.0,6.0,21.5,0.0,0,0,2020,Brescia,311346,16190000,25.6
2969,2019-09-21,15:00,Serie A,Matchweek 4,Sat,Away,W,1.0,0.0,Udinese,0.8,0.6,43.0,19611.0,Dimitri Bisoli,4-3-1-2,Paolo Valeri,Match Report,,9.0,4.0,23.0,0.0,0,0,2020,Brescia,311346,16190000,25.6
2970,2019-09-24,21:00,Serie A,Matchweek 5,Tue,Home,L,1.0,2.0,Juventus,0.7,1.7,33.0,14000.0,Dimitri Bisoli,4-3-1-2,Fabrizio Pasqua,Match Report,,16.0,3.0,19.4,2.0,0,0,2020,Brescia,311346,16190000,25.6
2971,2019-09-29,12:30,Serie A,Matchweek 6,Sun,Away,L,1.0,2.0,Napoli,1.1,2.0,45.0,45770.0,Dimitri Bisoli,4-3-1-2,Gianluca Manganiello,Match Report,,16.0,3.0,15.2,1.0,0,0,2020,Brescia,311346,16190000,25.6
2972,2019-10-21,21:00,Serie A,Matchweek 8,Mon,Home,D,0.0,0.0,Fiorentina,0.5,0.8,46.0,16000.0,Dimitri Bisoli,4-3-1-2,Giampaolo Calvarese,Match Report,,3.0,1.0,13.6,0.0,0,0,2020,Brescia,311346,16190000,25.6
2973,2019-10-26,20:45,Serie A,Matchweek 9,Sat,Away,L,1.0,3.0,Genoa,1.2,1.1,38.0,20949.0,Dimitri Bisoli,4-3-1-2,Rosario Abisso,Match Report,,7.0,2.0,19.1,2.0,0,0,2020,Brescia,311346,16190000,25.6
2974,2019-10-29,21:00,Serie A,Matchweek 10,Tue,Home,L,1.0,2.0,Inter,1.8,0.8,43.0,16500.0,Daniele Gastaldello,5-3-2,Michael Fabbri,Match Report,,15.0,6.0,14.2,0.0,0,0,2020,Brescia,311346,16190000,25.6
2975,2019-11-03,15:00,Serie A,Matchweek 11,Sun,Away,L,1.0,2.0,Hellas Verona,0.9,0.9,48.0,16525.0,Dimitri Bisoli,3-1-4-2,Maurizio Mariani,Match Report,,16.0,5.0,18.8,2.0,0,0,2020,Brescia,311346,16190000,25.6
2976,2019-11-09,15:00,Serie A,Matchweek 12,Sat,Home,L,0.0,4.0,Torino,0.6,3.3,44.0,13500.0,Dimitri Bisoli,4-3-1-2,Marco Guida,Match Report,,9.0,3.0,17.0,1.0,0,0,2020,Brescia,311346,16190000,25.6
2977,2019-11-24,15:00,Serie A,Matchweek 13,Sun,Away,L,0.0,3.0,Roma,0.4,2.2,41.0,33695.0,Ernesto Torregrossa,4-3-1-2,Marco Di Bello,Match Report,,8.0,2.0,22.4,0.0,0,0,2020,Brescia,311346,16190000,25.6
2978,2019-11-30,15:00,Serie A,Matchweek 14,Sat,Home,L,0.0,3.0,Atalanta,1.2,2.7,32.0,14000.0,Ernesto Torregrossa,3-5-2,Daniele Doveri,Match Report,,15.0,4.0,22.2,3.0,0,0,2020,Brescia,311346,16190000,25.6
2979,2019-12-08,15:00,Serie A,Matchweek 15,Sun,Away,W,1.0,0.0,SPAL,1.9,2.2,36.0,12442.0,Ernesto Torregrossa,4-1-2-1-2◆,Daniele Orsato,Match Report,,12.0,5.0,20.3,1.0,0,0,2020,Brescia,311346,16190000,25.6
2980,2019-12-14,15:00,Serie A,Matchweek 16,Sat,Home,W,3.0,0.0,Lecce,3.6,1.3,39.0,13131.0,Ernesto Torregrossa,4-3-1-2,Massimiliano Irrati,Match Report,,13.0,9.0,12.7,2.0,0,0,2020,Brescia,311346,16190000,25.6
2981,2019-12-18,20:45,Serie A,Matchweek 7,Wed,Home,L,0.0,2.0,Sassuolo,1.5,0.6,34.0,14574.0,Ernesto Torregrossa,4-3-1-2,Marco Di Bello,Match Report,,19.0,6.0,14.1,0.0,0,0,2020,Brescia,311346,16190000,25.6
2982,2019-12-22,15:00,Serie A,Matchweek 17,Sun,Away,D,1.0,1.0,Parma,2.0,0.9,47.0,16686.0,Ernesto Torregrossa,4-3-1-2,Francesco Fourneau,Match Report,,12.0,4.0,16.9,1.0,0,0,2020,Brescia,311346,16190000,25.6
2983,2020-01-05,12:30,Serie A,Matchweek 18,Sun,Home,L,1.0,2.0,Lazio,0.3,1.9,37.0,14370.0,Ernesto Torregrossa,4-3-1-2,Gianluca Manganiello,Match Report,,6.0,3.0,17.9,0.0,0,0,2020,Brescia,311346,16190000,25.6
2984,2020-01-12,15:00,Serie A,Matchweek 19,Sun,Away,L,1.0,5.0,Sampdoria,0.9,2.7,47.0,20117.0,Ernesto Torregrossa,4-3-1-2,Giampaolo Calvarese,Match Report,,11.0,4.0,19.5,3.0,0,0,2020,Brescia,311346,16190000,25.6
2985,2020-01-19,15:00,Serie A,Matchweek 20,Sun,Home,D,2.0,2.0,Cagliari,1.4,3.7,45.0,12133.0,Ernesto Torregrossa,4-3-1-2,Antonio Giua,Match Report,,11.0,5.0,17.8,1.0,0,0,2020,Brescia,311346,16190000,25.6
2986,2020-01-24,20:45,Serie A,Matchweek 21,Fri,Home,L,0.0,1.0,Milan,1.2,2.1,52.0,19451.0,Ernesto Torregrossa,4-3-1-2,Paolo Valeri,Match Report,,18.0,7.0,17.3,1.0,0,0,2020,Brescia,311346,16190000,25.6
2987,2020-02-01,15:00,Serie A,Matchweek 22,Sat,Away,L,1.0,2.0,Bologna,0.9,2.0,36.0,21665.0,Ernesto Torregrossa,4-3-1-2,Daniele Doveri,Match Report,,2.0,0.0,23.4,0.0,1,1,2020,Brescia,311346,16190000,25.6
2988,2020-02-09,15:00,Serie A,Matchweek 23,Sun,Home,D,1.0,1.0,Udinese,0.6,2.3,40.0,13586.0,Mario Balotelli,4-3-1-2,Marco Piccinini,Match Report,,8.0,5.0,18.2,0.0,0,0,2020,Brescia,311346,16190000,25.6
2989,2020-02-16,15:00,Serie A,Matchweek 24,Sun,Away,L,0.0,2.0,Juventus,0.3,2.6,32.0,40841.0,Mario Balotelli,4-3-2-1,Daniele Chiffi,Match Report,,5.0,2.0,22.2,1.0,0,0,2020,Brescia,311346,16190000,25.6
2990,2020-02-21,20:45,Serie A,Matchweek 25,Fri,Home,L,1.0,2.0,Napoli,1.2,1.5,28.0,14703.0,Mario Balotelli,4-3-2-1,Daniele Orsato,Match Report,,10.0,1.0,15.0,0.0,0,0,2020,Brescia,311346,16190000,25.6
2991,2020-03-09,18:30,Serie A,Matchweek 26,Mon,Away,L,0.0,3.0,Sassuolo,0.5,1.8,30.0,,Mario Balotelli,4-3-2-1,Gianluca Manganiello,Match Report,,10.0,4.0,20.9,2.0,0,0,2020,Brescia,311346,16190000,25.6
2992,2020-06-22,19:30,Serie A,Matchweek 27,Mon,Away,D,1.0,1.0,Fiorentina,1.2,2.3,42.0,,Daniele Dessena,4-3-1-2,Federico La Penna,Match Report,,5.0,2.0,22.2,0.0,1,1,2020,Brescia,311346,16190000,25.6
2993,2020-06-27,17:15,Serie A,Matchweek 28,Sat,Home,D,2.0,2.0,Genoa,1.5,2.4,46.0,,Ernesto Torregrossa,4-3-1-2,Massimiliano Irrati,Match Report,,10.0,4.0,15.5,1.0,0,0,2020,Brescia,311346,16190000,25.6
2994,2020-07-01,19:30,Serie A,Matchweek 29,Wed,Away,L,0.0,6.0,Inter,0.5,3.7,39.0,,Daniele Dessena,4-3-1-2,Gianluca Manganiello,Match Report,,8.0,1.0,21.5,0.0,0,0,2020,Brescia,311346,16190000,25.6
2995,2020-07-05,19:30,Serie A,Matchweek 30,Sun,Home,W,2.0,0.0,Hellas Verona,1.4,0.7,37.0,,Ernesto Torregrossa,4-2-3-1,Marco Piccinini,Match Report,,11.0,4.0,15.3,1.0,0,0,2020,Brescia,311346,16190000,25.6
2996,2020-07-08,21:45,Serie A,Matchweek 31,Wed,Away,L,1.0,3.0,Torino,1.4,1.9,43.0,,Ernesto Torregrossa,4-4-2,Daniele Doveri,Match Report,,15.0,5.0,15.7,0.0,0,0,2020,Brescia,311346,16190000,25.6
2997,2020-07-11,19:30,Serie A,Matchweek 32,Sat,Home,L,0.0,3.0,Roma,1.2,2.8,40.0,,Ernesto Torregrossa,4-3-3,Giampaolo Calvarese,Match Report,,11.0,4.0,14.6,0.0,0,0,2020,Brescia,311346,16190000,25.6
2998,2020-07-14,21:45,Serie A,Matchweek 33,Tue,Away,L,2.0,6.0,Atalanta,1.0,1.8,32.0,,Ernesto Torregrossa,4-4-2,Gianluca Manganiello,Match Report,,6.0,4.0,14.8,0.0,0,0,2020,Brescia,311346,16190000,25.6
2999,2020-07-19,19:30,Serie A,Matchweek 34,Sun,Home,W,2.0,1.0,SPAL,1.3,1.7,52.0,,Ernesto Torregrossa,4-4-2,Eugenio Abbattista,Match Report,,17.0,3.0,21.1,3.0,0,0,2020,Brescia,311346,16190000,25.6
3000,2020-07-22,21:45,Serie A,Matchweek 35,Wed,Away,L,1.0,3.0,Lecce,1.0,2.7,45.0,,Ernesto Torregrossa,4-4-2,Fabio Maresca,Match Report,,16.0,3.0,17.5,1.0,0,0,2020,Brescia,311346,16190000,25.6
3001,2020-07-25,17:15,Serie A,Matchweek 36,Sat,Home,L,1.0,2.0,Parma,1.7,1.6,43.0,,Daniele Gastaldello,4-4-2,Lorenzo Maggioni,Match Report,,12.0,7.0,15.2,0.0,0,0,2020,Brescia,311346,16190000,25.6
3002,2020-07-29,19:30,Serie A,Matchweek 37,Wed,Away,L,0.0,2.0,Lazio,0.7,3.5,39.0,,Daniele Gastaldello,4-4-2,Luca Massimi,Match Report,,13.0,2.0,18.0,0.0,0,0,2020,Brescia,311346,16190000,25.6
3003,2020-08-01,18:00,Serie A,Matchweek 38,Sat,Home,D,1.0,1.0,Sampdoria,1.7,1.9,52.0,,Daniele Gastaldello,4-4-2,Michael Fabbri,Match Report,,15.0,3.0,22.2,2.0,1,1,2020,Brescia,311346,16190000,25.6
3004,2019-08-25,20:45,Serie A,Matchweek 1,Sun,Home,L,2.0,3.0,Atalanta,1.6,1.8,41.0,11706.0,Felipe dal Belo,3-5-2,Gianluca Manganiello,Match Report,,9.0,3.0,18.8,0.0,0,0,2020,SPAL,595000,30940000,27.5
3005,2019-08-30,20:45,Serie A,Matchweek 2,Fri,Away,L,0.0,1.0,Bologna,0.8,4.0,43.0,25086.0,Felipe dal Belo,3-5-2,Marco Di Bello,Match Report,,9.0,1.0,19.2,0.0,0,0,2020,SPAL,595000,30940000,27.5
3006,2019-09-15,15:00,Serie A,Matchweek 3,Sun,Home,W,2.0,1.0,Lazio,1.3,1.4,46.0,13650.0,Francesco Vicari,3-5-2,Giampaolo Calvarese,Match Report,,17.0,3.0,19.3,0.0,0,0,2020,SPAL,595000,30940000,27.5
3007,2019-09-22,12:30,Serie A,Matchweek 4,Sun,Away,L,0.0,3.0,Sassuolo,1.1,1.6,46.0,10937.0,Francesco Vicari,3-5-2,Maurizio Mariani,Match Report,,13.0,3.0,21.0,2.0,0,0,2020,SPAL,595000,30940000,27.5
3008,2019-09-25,21:00,Serie A,Matchweek 5,Wed,Home,L,1.0,3.0,Lecce,1.0,2.2,58.0,13292.0,Sergio Floccari,3-5-2,Gianluca Rocchi,Match Report,,18.0,6.0,19.6,2.0,0,0,2020,SPAL,595000,30940000,27.5
3009,2019-09-28,15:00,Serie A,Matchweek 6,Sat,Away,L,0.0,2.0,Juventus,0.2,2.0,33.0,38995.0,Francesco Vicari,3-5-2,Marco Piccinini,Match Report,,5.0,1.0,17.8,0.0,0,0,2020,SPAL,595000,30940000,27.5
3010,2019-10-05,15:00,Serie A,Matchweek 7,Sat,Home,W,1.0,0.0,Parma,1.2,0.4,47.0,11776.0,Sergio Floccari,3-5-2,Marco Guida,Match Report,,16.0,7.0,17.8,0.0,0,0,2020,SPAL,595000,30940000,27.5
3011,2019-10-20,15:00,Serie A,Matchweek 8,Sun,Away,L,0.0,2.0,Cagliari,0.7,1.0,56.0,15713.0,Sergio Floccari,3-5-2,Daniele Chiffi,Match Report,,12.0,5.0,17.8,1.0,0,0,2020,SPAL,595000,30940000,27.5
3012,2019-10-27,15:00,Serie A,Matchweek 9,Sun,Home,D,1.0,1.0,Napoli,0.7,0.8,32.0,14726.0,Francesco Vicari,3-5-2,Federico La Penna,Match Report,,10.0,2.0,16.1,1.0,0,0,2020,SPAL,595000,30940000,27.5
3013,2019-10-31,21:00,Serie A,Matchweek 10,Thu,Away,L,0.0,1.0,Milan,0.5,2.0,44.0,46475.0,Sergio Floccari,3-5-2,Marco Piccinini,Match Report,,10.0,2.0,24.1,1.0,0,0,2020,SPAL,595000,30940000,27.5
3014,2019-11-04,20:45,Serie A,Matchweek 11,Mon,Home,L,0.0,1.0,Sampdoria,0.6,0.8,58.0,11617.0,Francesco Vicari,3-5-2,Daniele Chiffi,Match Report,,14.0,3.0,14.8,0.0,0,0,2020,SPAL,595000,30940000,27.5
3015,2019-11-10,15:00,Serie A,Matchweek 12,Sun,Away,D,0.0,0.0,Udinese,2.1,1.7,45.0,21621.0,Felipe dal Belo,3-5-2,Davide Massa,Match Report,,16.0,2.0,18.2,0.0,0,1,2020,SPAL,595000,30940000,27.5
3016,2019-11-25,20:45,Serie A,Matchweek 13,Mon,Home,D,1.0,1.0,Genoa,2.5,1.5,41.0,12423.0,Felipe dal Belo,3-5-2,Piero Giacomelli,Match Report,,15.0,5.0,19.6,2.0,1,1,2020,SPAL,595000,30940000,27.5
3017,2019-12-01,15:00,Serie A,Matchweek 14,Sun,Away,L,1.0,2.0,Inter,1.2,1.9,45.0,61221.0,Francesco Vicari,3-5-2,Massimiliano Irrati,Match Report,,12.0,3.0,16.3,0.0,0,0,2020,SPAL,595000,30940000,27.5
3018,2019-12-08,15:00,Serie A,Matchweek 15,Sun,Home,L,0.0,1.0,Brescia,2.2,1.9,64.0,12442.0,Francesco Vicari,4-2-3-1,Daniele Orsato,Match Report,,18.0,2.0,19.6,2.0,0,1,2020,SPAL,595000,30940000,27.5
3019,2019-12-15,18:00,Serie A,Matchweek 16,Sun,Away,L,1.0,3.0,Roma,1.1,3.3,33.0,34761.0,Felipe dal Belo,3-5-2,Antonio Giua,Match Report,,6.0,2.0,21.6,1.0,1,1,2020,SPAL,595000,30940000,27.5
3020,2019-12-21,20:45,Serie A,Matchweek 17,Sat,Away,W,2.0,1.0,Torino,1.0,1.4,51.0,18553.0,Francesco Vicari,3-5-2,Michael Fabbri,Match Report,,12.0,4.0,15.9,0.0,0,0,2020,SPAL,595000,30940000,27.5
3021,2020-01-05,15:00,Serie A,Matchweek 18,Sun,Home,L,0.0,2.0,Hellas Verona,1.7,2.1,55.0,14078.0,Francesco Vicari,3-5-2,Marco Guida,Match Report,,19.0,2.0,17.7,0.0,0,0,2020,SPAL,595000,30940000,27.5
3022,2020-01-12,15:00,Serie A,Matchweek 19,Sun,Away,L,0.0,1.0,Fiorentina,1.0,1.8,59.0,33970.0,Felipe dal Belo,3-5-2,Daniele Doveri,Match Report,,9.0,1.0,18.8,0.0,0,0,2020,SPAL,595000,30940000,27.5
